,Country,Headlines,Snippets,Year
104,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
105,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
106,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
107,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
108,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
109,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
110,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
111,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
112,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
113,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
114,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
115,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
116,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
117,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
118,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
119,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
120,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
121,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
122,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
123,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
124,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
125,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
126,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
127,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
128,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
129,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
130,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
131,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
132,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
133,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
134,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
135,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
136,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
137,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
138,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
139,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
140,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
141,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
142,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
143,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
144,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
145,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
146,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
147,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
148,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
149,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
150,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
151,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
152,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
153,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
154,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
155,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
156,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
157,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
158,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
159,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
160,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
161,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
162,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
163,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
164,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
165,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
166,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
167,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
168,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
169,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
170,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
171,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
172,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
173,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
174,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
175,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
176,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
177,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
178,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
179,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
180,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
181,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
182,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
183,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
184,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
185,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
186,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
187,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
188,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
189,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
190,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
191,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
192,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
193,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
194,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
195,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
196,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
197,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
198,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
199,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
200,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
201,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
202,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
203,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
204,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
205,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
206,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
207,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
208,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
209,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
210,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
211,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
212,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
213,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
214,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
215,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
216,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
217,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
218,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
219,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
220,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
221,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
222,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
223,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
224,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
225,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
226,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
227,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
228,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
229,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
230,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
231,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
232,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
233,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
234,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
235,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
236,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
237,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
238,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
239,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
240,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
241,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
242,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
243,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
244,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
245,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
246,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
247,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
248,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
249,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
250,CAR,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017
251,CAR,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016
252,CAR,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016
253,CAR,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016
254,CAR,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017
255,CAR,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016
256,CAR,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016
257,CAR,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016
258,CAR,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016
259,CAR,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016
